,brand,store,sido,gungu,address,phone
3878,pelicana,삼송점,경기도,고양시덕양구,경기도 고양시덕양구 삼송로193번길 29   1층,02-381-1552
3879,pelicana,삼양동점,서울특별시,강북구,서울특별시 강북구 솔매로 39 (미아동),02-984-3325
3880,pelicana,삼환대우점,인천광역시,연수구,"인천광역시 연수구 원인재로 124, 상가동 1층 116호",032-815-9933
3881,pelicana,삽교점,충청남도,예산군,충청남도 예산군 삽교읍 삽교로2길 2,041-338-7193
3882,pelicana,상갈점,경기도,용인시기흥구,경기도 용인시기흥구 금화로108번길 7,031-283-4947
3883,pelicana,상계역점,서울특별시,노원구,"서울특별시 노원구 상계로23다길 4, 102호(상계동)",02-938-9888
3884,pelicana,상대원1점,경기도,성남시중원구,경기도 성남시중원구 박석로62번길 1(상대원동),031-733-3141
3885,pelicana,상도4동점,서울특별시,동작구,서울특별시 동작구 양녕로26길 28 1층,02-813-2651
3886,pelicana,상도점,서울특별시,동작구,"서울특별시 동작구 만양로 11, 1층 101호 (상도동)",02-826-7374
3887,pelicana,상동라일락점,경기도,부천시원미구,"경기도 부천시원미구 도약로 35, 105(상동)",032-322-9994
3888,pelicana,상동점,전라북도,정읍시,전라북도 정읍시 충정로 37 ,063-535-9889
3889,pelicana,상동현대점,경기도,부천시원미구,경기도 부천시원미구 조마루로85번길 9,032-325-9533
3890,pelicana,상리점,경기도,여주시,경기도 여주시 청심로 232(상동),031-885-2512
3891,pelicana,상무세정점,광주광역시,서구,광주광역시 서구 상무화원로31번 18,062-376-3355
3892,pelicana,상봉동점,서울특별시,중랑구,"서울특별시 중랑구 봉우재로 161, 1층 (상봉동)",02-434-1563
3893,pelicana,상인점,대구광역시,달서구,대구광역시 달서구 상화북로 137,053-633-9977
3894,pelicana,상일동점,서울특별시,강동구,"서울특별시 강동구 상일로 29-1, 1층(상일동)",02-428-1306
3895,pelicana,상현점,경기도,용인시수지구,경기도 용인시수지구 만현로 110,031-276-5511
3896,pelicana,새마을점,경기도,안양시만안구,경기도 안양시만안구 병목안로 119,031-443-3787
3897,pelicana,샘머리점,대전광역시,서구,대전광역시 서구 청사로 281 상록스토아 306,042-488-2592
3898,pelicana,샘터점,경기도,고양시덕양구,경기도 고양시덕양구 화신로 73 D상가 103호,031-978-2231
3899,pelicana,샤로수길점,서울특별시,관악구,"서울특별시 관악구 관악로14길 59, 1층 (봉천동)",02-883-7174
3900,pelicana,서3점,부산광역시,금정구,부산광역시 금정구 금사로 11-1(서동),051-526-4193
3901,pelicana,서귀동문점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서문로29번길 18,064-733-5592
3902,pelicana,서근리점,경기도,화성시,경기도 화성시 팔탄면 버들로1362번길 6,031-352-9533
3903,pelicana,서남점,대구광역시,달서구,대구광역시 달서구 당산로41길 69,053-556-7383
3904,pelicana,서둔탑동평동점,경기도,수원시권선구,경기도 수원시권선구 서둔로 197-1,031-292-9992
3905,pelicana,서면점(충남),세종특별자치시,연서면,세종특별자치시  연서면 당산로 286 대원네스트빌@상가101,044-863-8292
3906,pelicana,서변점,대구광역시,북구,대구광역시 북구 서변로 103,053-939-9399
3907,pelicana,서부점,경상남도,창원시진해구,경상남도 창원시진해구  충장로 100,055-545-9282
3908,pelicana,서산1점,충청남도,서산시,충청남도 서산시 동헌로 129,041-664-1596
3909,pelicana,서산부영점,충청남도,서산시,충청남도 서산시 성암1로 56,041-681-6661
3910,pelicana,서산삼성점,충청남도,서산시,충청남도 서산시 서령로 137,041-664-7072
3911,pelicana,서상점,경상남도,함양군,경상남도 함양군 서상면 서상로 290-2,055-963-0033
3912,pelicana,서석점,강원도,홍천군,강원도 홍천군  서석면 구룡령로 2525,033-433-2777
3913,pelicana,서울온천점,서울특별시,노원구,"서울특별시 노원구 노원로16길 15, 상가동 1층 104호 (하계동,중계9단지상가)",02-976-7030
3914,pelicana,서울외대점,서울특별시,동대문구,"서울특별시 동대문구 천장산로 3, 1층 좌측 (이문동)",02-959-9295
3915,pelicana,서울지사,서울특별시,금천구,서울특별시 금천구 시흥동 985-14,02-2200-2540
3916,pelicana,서정점,경기도,평택시,경기도 평택시 송탄로 183,031-664-5018
3917,pelicana,서창점,인천광역시,남동구,인천광역시 남동구 운연천로  7,032-473-8252
3918,pelicana,서천점,충청남도,서천군,충청남도 서천군 서천읍 서천로 117,041-953-2608
3919,pelicana,서천점(용인),경기도,용인시기흥구,"경기도 용인시기흥구 예현로35번길  6 서천동,1층",031-273-2333
3920,pelicana,서초동점,서울특별시,서초구,서울특별시 서초구 효령로 424,02-523-8889
3921,pelicana,서현점,경기도,성남시분당구,경기도 성남시분당구 불정로376번길 31,031-701-8398
3922,pelicana,석관동점,서울특별시,성북구,"서울특별시 성북구 돌곶이로22길 50, 1층(석관동)",02-968-1645
3923,pelicana,석림점,충청남도,서산시,충청남도 서산시 석림3로 25,041-681-3005
3924,pelicana,석문점,충청남도,당진시,충청남도 당진시 석문면 통정3안길 8-15,041-353-8333
3925,pelicana,석사점,강원도,춘천시,"강원도 춘천시 공지로252번길 4, 1층(효자동)",033-253-8422
3926,pelicana,석적점,경상북도,칠곡군,경상북도 칠곡군 석적읍 북중리 11길 28,054-977-3999
3927,pelicana,석촌점,서울특별시,송파구,"서울특별시 송파구 송파대로37길 26, 101호 (석촌동)",02-424-9245
3928,pelicana,석포점,경기도,화성시,경기도 화성시 장안면 버들로 1199,031-358-2614
3929,pelicana,선부3점,경기도,안산시단원구,"경기도 안산시단원구 달미로 85-1, 104호",031-414-1936
3930,pelicana,선수촌점,서울특별시,송파구,서울특별시 송파구 올림픽로4길 17,02-418-2320
3931,pelicana,선유점,경기도,파주시,경기도 파주시 문산읍 독서울1길 39 휴먼시아상가 106,031-953-9248
3932,pelicana,선화점,대전광역시,중구,대전광역시 중구 대전천서로 503,042-254-5484
3933,pelicana,설봉점,경기도,이천시,경기도 이천시 향교로 106(창전동),031-632-6030
3934,pelicana,설성점,경기도,이천시,경기도 이천시 설성면 설장로 13,031-642-0303
3935,pelicana,설악동점,강원도,속초시,강원도 속초시 청봉로 77,033-636-8316
3936,pelicana,설악면점,경기도,가평군,경기도 가평군 설악면 신천중앙로 131,031-584-5592
3937,pelicana,성거점,충청남도,천안시서북구,충청남도 천안시서북구 성거읍 성거길 90,041-622-6568
3938,pelicana,성건점,경상북도,경주시,경상북도 경주시 금성로 414,054-741-5418
3939,pelicana,성남점,경기도,성남시중원구,경기도 성남시중원구 성남대로 1151,031-754-2367
3940,pelicana,성남점(울산),울산광역시,중구,울산광역시 중구 새즈믄해거리 19 (성남동2층),052-211-3929
3941,pelicana,성내동점,서울특별시,강동구,서울특별시 강동구 성안로3길 102(성내동),02-478-0092
3942,pelicana,성당점,대구광역시,달서구,대구광역시 달서구 장기로26길 51,053-629-5088
3943,pelicana,성대1점,경기도,수원시장안구,경기도 수원시장안구 율전로85번길 15(율전동),031-291-9285
3944,pelicana,성대2점,경기도,수원시장안구,"경기도 수원시장안구 서부로2197번길 36-1, 1층",031-207-9292
3945,pelicana,성산동점,서울특별시,마포구,"서울특별시 마포구 월드컵북로 230, 2층5호 (중동,현대상가)",02-307-9044
3946,pelicana,성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 성산중앙로 36,064-782-4740
3947,pelicana,성서점,대구광역시,달서구,대구광역시 달서구 성서서로 316,053-584-0067
3948,pelicana,성정2점,충청남도,천안시서북구,충청남도 천안시서북구 서부12길 14,041-575-3161
3949,pelicana,성정점,충청남도,천안시서북구,충청남도 천안시서북구 성정로 75,041-575-9282
3950,pelicana,성주점(경북),경상북도,성주군,경상북도 성주군 월항면  주산로 397,054-932-9448
3951,pelicana,성환점,충청남도,천안시서북구,충청남도 천안시서북구 성환읍 성환중앙로 49,041-581-8200
3952,pelicana,세검정점,서울특별시,종로구,서울특별시 종로구 평창문화로 28-1(평창동),02-391-0113
3953,pelicana,세곡점,서울특별시,강남구,서울특별시 강남구 밤고개로34길  (세곡동 1층 16),02-2226-9255
3954,pelicana,세류점,경기도,수원시권선구,경기도 수원시권선구 정조로 558(세류동),031-233-9621
3955,pelicana,세종청사점,세종특별자치시,갈매로,"세종특별자치시  갈매로 479, 101호(어진동, 상가동지하1층)",044-864-9249
3956,pelicana,센트럴파크점,인천광역시,연수구,인천광역시 연수구 컨벤시아대로 50,032-833-1919
3957,pelicana,소래점,인천광역시,남동구,인천광역시 남동구 청능대로 718 9,032-441-0151
3958,pelicana,소사3점,경기도,부천시소사구,"경기도 부천시소사구 소사로160번길 26-2, 1층일부(소사본동)",032-345-1413
3959,pelicana,소양로점,강원도,춘천시,강원도 춘천시 중앙로 126 (소양로4가),033-253-8281
3960,pelicana,소촌점,광주광역시,광산구,광주광역시 광산구 어등대로665번 27,062-945-4792
3961,pelicana,속리산점,충청북도,보은군,충청북도 보은군 속리산면 사내6길 5-3,043-543-0488
3962,pelicana,송강그린점,대전광역시,유성구,대전광역시 유성구 와룡로 21,042-935-9292
3963,pelicana,송강마을점,대전광역시,유성구,대전광역시 유성구 구즉로58번길 12(송강동),042-935-4554
3964,pelicana,송내1점,경기도,부천시소사구,경기도 부천시소사구 경인로120번길 송내동 457-1,032-665-4976
3965,pelicana,송내점,경기도,동두천시,경기도 동두천시 거북마루로 24,031-864-9292
3966,pelicana,송도신도시점,인천광역시,연수구,"인천광역시 연수구 해돋이로6번길 33, 한진해모로상가 105호",032-858-9233
3967,pelicana,송도점(인천),인천광역시,연수구,인천광역시 연수구 비류대로 216 1층4호,032-832-9595
3968,pelicana,송도점(포항),경상북도,포항시남구,경상북도 포항시남구 송림로 47-1,054-248-2700
3969,pelicana,송림점,인천광역시,동구,인천광역시 동구 샛골로161번길 25,032-763-8059
3970,pelicana,송산점,충청남도,당진시,충청남도 당진시 송산면 송산로 809,041-358-9399
3971,pelicana,송악점,충청남도,아산시,충청남도 아산시 송악면 송악로 813,041-543-3393
3972,pelicana,송정점,강원도,동해시,"강원도 동해시 동해항2길 5, 7/2(송정동)",033-522-4651
3973,pelicana,송지호점,강원도,고성군,강원도 고성군 죽왕면 동해대로 5902,033-632-0020
3974,pelicana,송천점,전라북도,전주시덕진구,전라북도 전주시덕진구 솔내로 111(송천동1가),063-274-0607
3975,pelicana,송촌점,대전광역시,대덕구,대전광역시 대덕구 동춘당로23번길 104,042-633-9009
3976,pelicana,송현점,대구광역시,달서구,대구광역시 달서구 월배로74길 24,053-652-8906
3977,pelicana,수곡동점,충청북도,청주시서원구,충청북도 청주시서원구 청남로 2092-1(수곡동),043-283-6964
3978,pelicana,수리산역점,경기도,군포시,"경기도 군포시 번영로 403, 211(산본동, 가야주공)",031-392-5354
3979,pelicana,수림점,인천광역시,남동구,인천광역시 남동구 주안로237번길 1,032-432-7374
3980,pelicana,수서점,서울특별시,강남구,"서울특별시 강남구 광평로51길 49, 수서주공아파트상가112",02-451-9292
3981,pelicana,수성점,대구광역시,수성구,대구광역시 수성구 달구벌대로458길 26,053-755-2585
3982,pelicana,수안보점,충청북도,충주시,충청북도 충주시 수안보면 장터2길 20-7,043-846-8954
3983,pelicana,수완점,광주광역시,광산구,광주광역시 광산구 수완로9번길 38,062-952-7792
3984,pelicana,수유점,서울특별시,강북구,"서울특별시 강북구 노해로11길 42, 1층(수유동)",02-908-8165
3985,pelicana,수진점,경기도,성남시수정구,"경기도 성남시수정구 제일로124번길 8, 1층 (수진동)",031-723-5535
3986,pelicana,순흥점,경상북도,영주시,경상북도 영주시 순흥면 읍내리 315-1,054-632-4555
3987,pelicana,시화3점,경기도,시흥시,경기도 시흥시 정왕대로53번길 29,031-432-1113
3988,pelicana,시화5점,경기도,시흥시,경기도 시흥시 역전로 427 세종상가 104,031-431-8585
3989,pelicana,시화6점,경기도,시흥시,경기도 시흥시 중심상가로 132 청솔아파트 상가 104호,031-497-2883
3990,pelicana,시화7점,경기도,시흥시,"경기도 시흥시 정왕신길로49번 37,109(서해APT상가)",031-431-7979
3991,pelicana,시화8점,경기도,시흥시,"경기도 시흥시 정왕대로266번 6, 금강아파트 상가 108호",031-433-2992
3992,pelicana,시화지구점,경기도,시흥시,경기도 시흥시 봉우재로7번길 20,031-499-1212
3993,pelicana,시흥사거리점,서울특별시,금천구,서울특별시 금천구 시흥대로57길 41 1층,02-808-9291
3994,pelicana,시흥현대점,서울특별시,금천구,"서울특별시 금천구 독산로36길 8, 지하1층 (시흥동)",02-809-9892
3995,pelicana,신갈점,경기도,용인시기흥구,경기도 용인시기흥구 신구로53번길 10-1(신갈동),031-286-1877
3996,pelicana,신곡점,경기도,의정부시,경기도 의정부시 시민로 240,031-846-9807
3997,pelicana,신공덕점,서울특별시,마포구,"서울특별시 마포구 만리재옛길 20(신공덕동, 1층)",02-703-4456
3998,pelicana,신공항점,인천광역시,중구,"인천광역시 중구 영종대로27번길 41, 상가동 103호",032-746-0311
3999,pelicana,신관점,충청남도,공주시,충청남도 공주시 공주대학로 23-4 ,041-856-7775
4000,pelicana,신관초교점,충청남도,공주시,충청남도 공주시 번영1로 97- ,041-856-9533
4001,pelicana,신구로점,서울특별시,구로구,서울특별시 구로구 구로중앙로 28다길21,02-861-4747
4002,pelicana,신길2점,서울특별시,영등포구,서울특별시 영등포구 영등포로86길 12 (신길동),02-849-0222
4003,pelicana,신내동점,서울특별시,중랑구,"서울특별시 중랑구 봉화산로 236(신내동, 102호)",02-432-5355
4004,pelicana,신대방역점,서울특별시,관악구,서울특별시 관악구 남부순환로143 20,02-859-8575
4005,pelicana,신대점,대전광역시,대덕구,대전광역시 대덕구 신탄진로 213,042-625-8332
4006,pelicana,신도림점,서울특별시,구로구,서울특별시 구로구 신도림로11다길 23(신도림동),02-2068-4547
4007,pelicana,신둔점,경기도,이천시,경기도 이천시 신둔면 경충대로 3172,031-632-7228
4008,pelicana,신례원점,충청남도,예산군,충청남도 예산군 예산읍 창말로 8,041-334-2022
4009,pelicana,신림2점,서울특별시,관악구,서울특별시 관악구 대학길 70,02-876-4811
4010,pelicana,신림점(원주),강원도,원주시,강원도 원주시 신림면 신림황둔로 4,033-762-0953
4011,pelicana,신림현대점,서울특별시,관악구,"서울특별시 관악구 신림로 122, 1층 (신림동)",02-889-9990
4012,pelicana,신반점,경상남도,의령군,경상남도 의령군 부림면 신번로 164,055-574-6551
4013,pelicana,신부점,충청남도,천안시동남구,충청남도 천안시동남구 터미널5길 14,041-556-8588
4014,pelicana,신불당점,충청남도,천안시서북구,충청남도 천안시서북구 불당19로 95,041-569-9297
4015,pelicana,신사동점,서울특별시,은평구,"서울특별시 은평구 갈현로3길 33-8, 1층 (신사동)",02-385-5355
4016,pelicana,신선점,부산광역시,영도구,부산광역시 영도구 하나길 614,051-417-9987
4017,pelicana,신설동점,서울특별시,종로구,서울특별시 종로구 숭인동길 53-4,02-924-3936
4018,pelicana,신성점,대전광역시,유성구,대전광역시 유성구 신선로72번길 30,042-861-6881
4019,pelicana,신수동점,서울특별시,마포구,"서울특별시 마포구 토정로 240, 상가동 101호 (신수동, 신수현대아파트)",02-713-1888
4020,pelicana,신수리점,강원도,철원군,강원도 철원군  서면 자등로 595,033-458-5599
4021,pelicana,신시가지점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 김정문화로 66(삼주연립주택),064-739-6949
4022,pelicana,신양점,충청남도,예산군,충청남도 예산군 신양면 청신로 364,041-333-9288
4023,pelicana,신영통점,경기도,수원시영통구,경기도 수원시영통구 영통로90번길 4-9(망포동485-3),031-206-2266
4024,pelicana,신원당점,경기도,고양시덕양구,경기도 고양시덕양구 고양대로1384 7-24 동문상가 1층 ,031-969-0909
4025,pelicana,신월4점,서울특별시,양천구,서울특별시 양천구 월정로 60 (신월동),02-2601-4433
4026,pelicana,신월7점,서울특별시,양천구,서울특별시 양천구 지양로7길 9,02-2604-7978
4027,pelicana,신정1점,서울특별시,양천구,"서울특별시 양천구 중앙로32길 55, 1층 101호 (신정동)",02-2648-7295
4028,pelicana,신정2점,서울특별시,양천구,"서울특별시 양천구 신목로2길 11, 1층 103호 (신정동,청구아파트상가)",02-2654-9200
4029,pelicana,신제주점,제주특별자치도,제주시,제주특별자치도 제주시 신대로 124(연동),064-744-6141
4030,pelicana,신창부영점,광주광역시,광산구,광주광역시 광산구 신창로71번길 33,062-959-9229
4031,pelicana,신창점,충청남도,아산시,충청남도 아산시 신창면 서부남로 868,041-542-9998
4032,pelicana,신천은행점,경기도,시흥시,경기도 시흥시 수인로3325번길 15-4,031-311-7748
4033,pelicana,신천점,대구광역시,동구,대구광역시 동구 송라로12길 31,053-754-2703
4034,pelicana,신탄3점,대전광역시,대덕구,대전광역시 대덕구 신탄진북로 32,042-931-0826
4035,pelicana,신태인점,전라북도,정읍시,전라북도 정읍시 신태인읍 신태인중앙로 7-1,063-571-1170
4036,pelicana,신풍시장점,서울특별시,영등포구,서울특별시 영등포구 가마산로61길 3-1,02-848-6433
4037,pelicana,신항점,충청남도,태안군,충청남도 태안군 근흥면 신진부두길 82,041-675-1349
4038,pelicana,신현리점,경기도,광주시,경기도 광주시 오포읍 새말길 94,031-719-7116
4039,pelicana,신화명점,부산광역시,북구,부산광역시 북구 화명동 산성로12번길 69,051-365-9990
4040,pelicana,신흥2점,경기도,성남시수정구,"경기도 성남시수정구 수정남로 101-1, 1층 (신흥동)",031-747-5535
4041,pelicana,심곡5점,경기도,부천시원미구,경기도 부천시원미구 부천로103번길 17,032-652-2452
4042,pelicana,심곡본1점,경기도,부천시소사구,"경기도 부천시소사구 성주로 159(심곡본동,1층)",032-657-8881
4043,pelicana,심곡점,인천광역시,서구,인천광역시 서구 심곡로 170 상가동 1층 103호,032-561-2537
4044,pelicana,십정점,인천광역시,부평구,인천광역시 부평구 배곶남로 18,032-424-5775
4045,pelicana,쌍문동점,서울특별시,도봉구,서울특별시 도봉구 해등로 189 삼익아파트상가 107호,02-903-6660
4046,pelicana,쌍촌시영점,광주광역시,서구,광주광역시 서구 쌍촌로 37,062-375-2365
4047,pelicana,아동점,경기도,파주시,"경기도 파주시 경의로 1821, 1층101호",031-944-2286
4048,pelicana,아라점,제주특별자치도,제주시,"제주특별자치도 제주시 인다12길 1 1층, 106호",064-702-9978
4049,pelicana,아산풍기점,충청남도,아산시,충청남도 아산시 어의정로 184,041-541-9991
4050,pelicana,아중점,전라북도,전주시덕진구,전라북도 전주시덕진구 인후동1가 880-5,063-242-9994
4051,pelicana,아진천곡달천점,울산광역시,북구,울산광역시 북구 달천로 103-19(달천아이파크 2차상가 100동 B109호),052-297-9963
4052,pelicana,안강점,경상북도,경주시,경상북도 경주시 안강읍 비화원로 117,054-761-2884
4053,pelicana,안계점,경상북도,의성군,경상북도 의성군 안계면 서부로 1844,054-861-9991
4054,pelicana,안녕송산점,경기도,화성시,경기도 화성시 용주로 25 1층 일부호(안녕동),031-238-7789
4055,pelicana,안산3점,경기도,안산시단원구,경기도 안산시단원구 예술대학로 107 상가104호,031-482-2232
4056,pelicana,안산상록수점,경기도,안산시상록구,경기도 안산시상록구 본삼로 17 1층 103호,031-407-2202
4057,pelicana,안산이동점,경기도,안산시상록구,"경기도 안산시상록구 도매시장로 34-1, 102호",031-418-7911
4058,pelicana,안산일동점,경기도,안산시상록구,경기도 안산시상록구 호동로 81(일동),031-406-1451
4059,pelicana,안산효자점,경기도,안산시단원구,경기도 안산시단원구 선부광장서로1길 15 효자상가103호,031-401-1417
4060,pelicana,안서점,충청남도,천안시동남구,충청남도 천안시동남구 중암1길 17,041-555-7333
4061,pelicana,안성2점,경기도,안성시,경기도 안성시 개내교1길 4,031-675-7680
4062,pelicana,안양5동점,경기도,안양시만안구,경기도 안양시만안구 현충로28번길 45,031-442-9292
4063,pelicana,안의점,경상남도,함양군,경상남도 함양군 안의면 강변로 321,055-964-1106
4064,pelicana,안중점,경기도,평택시,경기도 평택시 안중읍 안현로서7길 16,031-682-9915
4065,pelicana,안흥점,강원도,횡성군,강원도 횡성군 안흥면 안흥로 37,033-342-4018
4066,pelicana,암사2점,서울특별시,강동구,"서울특별시 강동구 구천면로 337, 1층 (암사동)",02-429-6692
4067,pelicana,암사역점,서울특별시,강동구,서울특별시 강동구 상암로11길 5(암사동),02-442-9200
4068,pelicana,앙성점,충청북도,충주시,충청북도 충주시 앙성면 가곡로 1033-1,043-855-0561
4069,pelicana,애월점,제주특별자치도,제주시,제주특별자치도 제주시 애월로 117,064-799-4482
4070,pelicana,야탑점,경기도,성남시분당구,"경기도 성남시분당구 야탑로139번길 18-3 (야탑동,1층)",031-705-4999
4071,pelicana,약대점,경기도,부천시오정구,경기도 부천시오정구 평천로 746,032-671-5823
4072,pelicana,약목점,경상북도,칠곡군,경상북도 칠곡군 약목면 약목로 94-2(2층 건물내 1층),054-974-5074
4073,pelicana,약수역점,서울특별시,중구,서울특별시 중구 다산로28길 22 1층,02-2238-4554
4074,pelicana,양곡1점,경기도,김포시,경기도 김포시 양촌읍 양곡2로60번길 53 101호,031-996-0729
4075,pelicana,양덕원점,강원도,홍천군,강원도 홍천군  남면 시동로 4,033-432-3979
4076,pelicana,양덕합성점,경상남도,창원시마산회원구,경상남도 창원시마산회원구 합성옛길97 ,055-256-9930
4077,pelicana,양동점,경기도,양평군,경기도 양평군 양동면 양동시장길 6-5,031-771-9945
4078,pelicana,양문점,경기도,포천시,경기도 포천시 영중면 양문로 98-1,031-534-3849
4079,pelicana,양벌점,경기도,광주시,경기도 광주시 오포읍 양벌로 216-1,031-766-1204
4080,pelicana,양성점,경기도,안성시,경기도 안성시 양성면 읍내길 26,031-674-1562
4081,pelicana,양수리점,경기도,양평군,경기도 양평군 양서면 양수로150번길 9-2,031-772-6419
4082,pelicana,양재점,서울특별시,서초구,서울특별시 서초구 남부순환로356길 33 광성빌딩 1층,02-574-8631
4083,pelicana,양정염포점,울산광역시,북구,울산광역시 북구 염포로 591-1(양정동),052-288-8019
4084,pelicana,양주백석점,경기도,양주시,경기도 양주시 백석읍 양주산성로 564-1 1층,031-829-8283
4085,pelicana,양평옥천점,경기도,양평군,"경기도 양평군 옥천면 북부길9번길, 5",031-774-0340
4086,pelicana,양평용문점,경기도,양평군,경기도 양평군 용문면 용문역길 7,031-772-4787
4087,pelicana,양평점,경기도,양평군,경기도 양평군 양평읍 중앙로167번길 62,031-771-2213
4088,pelicana,양학점,경상북도,포항시북구,경상북도 포항시북구 양학로32번길 9-1,054-274-9995
4089,pelicana,어양점,전라북도,익산시,전라북도 익산시 고봉로18길 107(어양동),063-831-7804
4090,pelicana,언양점,울산광역시,울주군,울산광역시 울주군 언양읍 읍성로 40,052-263-1305
4091,pelicana,엄사금암점,충청남도,계룡시,충청남도 계룡시 엄사면 번영2길 4-41 101호,042-841-6007
4092,pelicana,엄정점,충청북도,충주시,충청북도 충주시 엄정면 내창로 205,043-852-2919
4093,pelicana,에코점,인천광역시,남동구,인천광역시 남동구 앵고개로815번 19,032-437-3006
4094,pelicana,여월점,경기도,부천시오정구,경기도 부천시오정구 삼작로302번길 21-3,032-678-9292
4095,pelicana,여의도점,서울특별시,영등포구,"서울특별시 영등포구 여의나루로 117, 109(여의도동)",02-784-2228
4096,pelicana,여주점,경기도,여주시,경기도 여주시 여흥로 97,031-885-3600
4097,pelicana,역곡1점,경기도,부천시원미구,경기도 부천시원미구 역곡로 61 (역곡동),032-345-4908
4098,pelicana,연남동점,서울특별시,마포구,서울특별시 마포구 연남로 41(연남동),02-323-3823
4099,pelicana,연동점,제주특별자치도,제주시,제주특별자치도 제주시 연동1길 10,064-747-4700
4100,pelicana,연무대점,충청남도,논산시,충청남도 논산시 연무읍 안심로 127,041-742-0946
4101,pelicana,연봉점,강원도,홍천군,강원도 홍천군  홍천읍 무궁화로 88,033-433-7266
4102,pelicana,연성점,경기도,시흥시,"경기도 시흥시 인선길 100, 107호(장곡동, 연성프라자)",031-317-6977
4103,pelicana,연수3점,인천광역시,연수구,"인천광역시 연수구 함박뫼로 100, 107호",032-813-0391
4104,pelicana,연수5점,인천광역시,연수구,"인천광역시 연수구 먼우금로 126, 107호(동춘동, 대림현대)",032-812-2710
4105,pelicana,연수6점,인천광역시,연수구,"인천광역시 연수구 샘말로 106-7(연수동, 1층 일부)",032-816-6675
4106,pelicana,연수동점,충청북도,충주시,충청북도 충주시 연원로 28(연수동),043-848-3667
4107,pelicana,연수주공점,인천광역시,연수구,"인천광역시 연수구 원인재로 315, 103호",032-811-5544
4108,pelicana,연지점,경기도,안성시,경기도 안성시 혜산로 14-1,031-674-9992
4109,pelicana,연천점,경기도,연천군,경기도 연천군 연천읍 연천로 262,031-834-3010
4110,pelicana,연풍점,경기도,파주시,경기도 파주시 파주읍 술이홀로 449,031-953-9289
4111,pelicana,연풍점(충북),충청북도,괴산군,충청북도 괴산군 연풍면 향교로 28,043-833-5227
4112,pelicana,염창동점,서울특별시,강서구,서울특별시 강서구 공항대로65길 51. 1층(염창동),02-3664-5261
4113,pelicana,영광점,전라남도,영광군,전라남도 영광군 영광읍 중앙로 115,061-352-1788
4114,pelicana,영덕점,경상북도,영덕군,경상북도 영덕군 영덕읍 중앙길 120-3,054-733-7799
4115,pelicana,영동아파트점,서울특별시,강남구,"서울특별시 강남구 역삼로64길 11, 1층(대치동)",02-562-1296
4116,pelicana,영등포점,서울특별시,영등포구,"서울특별시 영등포구 양산로 137, 1층(당산동3가)",02-2672-1454
4117,pelicana,영산점,경상남도,창녕군,경상남도 창녕군 영산면 서리상촌길 321,055-536-9289
4118,pelicana,영어마을점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 보성리2476,064-792-7927
4119,pelicana,영오점,경상남도,고성군,경상남도 고성군 영오면 영회로 514,055-672-9310
4120,pelicana,영운동점,충청북도,청주시상당구,충청북도 청주시상당구 영운로 34-1(영운동),043-259-4618
4121,pelicana,영월삼호점,강원도,영월군,"강원도 영월군 영월읍 단종로 88, 102호 삼호상가",033-374-6241
4122,pelicana,영월점,강원도,영월군,강원도 영월군 영월읍 은행나무길 19,033-374-4796
4123,pelicana,영주풍기점,경상북도,영주시,경상북도 영주시 풍기읍 풍기로 49-1,054-636-5915
4124,pelicana,영천시장점,서울특별시,서대문구,서울특별시 서대문구 통일로 175,02-312-1719
4125,pelicana,영통2점,경기도,수원시영통구,경기도 수원시영통구 영통로 498 상가동 106호,031-203-5589
4126,pelicana,예산1점,충청남도,예산군,충청남도 예산군 예산읍 천변로 179,041-332-2512
4127,pelicana,예산2점,충청남도,예산군,충청남도 예산군 예산읍 역전로 70,041-332-6376
4128,pelicana,예천점,경상북도,예천군,경상북도 예천군 예천읍 남본리 222-2,054-654-1951
4129,pelicana,오류1점,서울특별시,구로구,"서울특별시 구로구 고척로1길 5, 1층 (오류동)",02-2613-8781
4130,pelicana,오목천점,경기도,수원시권선구,경기도 수원시권선구 삼천병마로 1592번길 3(오목천동),031-293-9003
4131,pelicana,오산1점,경기도,오산시,경기도 오산시 오산로 190번 24,031-375-2300
4132,pelicana,오산2점,경기도,오산시,경기도 오산시 오산로 226번길 18(원동),031-374-5158
4133,pelicana,오성점,경기도,평택시,경기도 평택시 오성면 숙성시장길 36,031-681-4076
4134,pelicana,오정점,경기도,부천시오정구,"경기도 부천시오정구 오정로 244번 45, (오정동,1층)",032-679-1684
4135,pelicana,오천원동점,경상북도,포항시남구,경상북도 포항시남구 오천읍 냉천로302번길 51,054-292-8199
4136,pelicana,오포점,경기도,광주시,경기도 광주시 오포읍 오포로 886-1,031-765-9203
4137,pelicana,오학점,경기도,여주시,"경기도 여주시 현암2길  28-11, 1층8호(현암동, 삼진아파트)",031-885-8383
4138,pelicana,옥계점(대전),대전광역시,중구,대전광역시 중구 대종로 59(옥계동),042-272-9292
4139,pelicana,옥산점,경상북도,경산시,경상북도 경산시 성암로 10길 2-12(옥산동),053-813-1396
